UV 1_280_ml,UV 1_280_mAU,UV 2_485_ml,UV 2_485_mAU
0.230046,0.509313,1.476613,1.596148
0.230187,0.52395,1.476967,1.608088
0.230329,0.55226,1.477321,1.625304
0.230471,0.580941,1.477675,1.625176
0.230613,0.608956,1.478029,1.589776
0.230754,0.634226,1.478384,1.575394
0.230896,0.641871,1.478738,1.585097
0.231038,0.635811,1.479092,1.589176
0.231179,0.629758,1.479447,1.588885
0.231321,0.623538,1.479801,1.589643
0.231463,0.619121,1.480155,1.589752
0.231604,0.625252,1.48051,1.574607
0.231746,0.633178,1.480864,1.55742
0.231888,0.641049,1.481218,1.565838
0.232029,0.648394,1.481572,1.573878
0.232171,0.646455,1.481927,1.563211
0.232313,0.6187,1.482281,1.560995
0.232455,0.591137,1.482635,1.582978
0.232596,0.563758,1.482989,1.593909
0.232738,0.540783,1.483344,1.58728
0.23288,0.543944,1.483698,1.585444
0.233021,0.568171,1.484052,1.587109
0.233163,0.592251,1.484406,1.581499
0.233305,0.615575,1.484761,1.572374
0.233446,0.632881,1.485115,1.568333
0.233588,0.632204,1.485469,1.568076
0.23373,0.627165,1.485824,1.573907
0.233872,0.62201,1.486178,1.582889
0.234013,0.617013,1.486532,1.595276
0.234155,0.615527,1.486887,1.598764
0.234297,0.618861,1.487241,1.583959
0.234438,0.622006,1.487595,1.575151
0.23458,0.625302,1.487949,1.575855
0.234722,0.624482,1.488304,1.579445
0.234863,0.612419,1.488658,1.584824
0.235005,0.59364,1.489012,1.587645
0.235147,0.575038,1.489366,1.587782
0.235289,0.556241,1.489721,1.585793
0.23543,0.555158,1.490075,1.583482
0.235572,0.575817,1.490429,1.582423
0.235714,0.602357,1.490783,1.590928
0.235855,0.629254,1.491138,1.609647
0.235997,0.654984,1.491492,1.610887
0.236139,0.655648,1.491846,1.594411
0.23628,0.634579,1.492201,1.580956
0.236422,0.613596,1.492555,1.571767
0.236564,0.59248,1.492909,1.571943
0.236705,0.577311,1.493263,1.574527
0.236847,0.582467,1.493618,1.568836
0.236989,0.600899,1.493972,1.5652
0.237131,0.620016,1.494326,1.572856
0.237272,0.638995,1.49468,1.5784
0.237414,0.638157,1.495035,1.576439
0.237556,0.609508,1.495389,1.576067
0.237697,0.572805,1.495743,1.578538
0.237839,0.537481,1.496098,1.580881
0.237981,0.50126,1.496452,1.582821
0.238122,0.506661,1.496806,1.570844
0.238264,0.539771,1.49716,1.554684
0.238406,0.573023,1.497515,1.560881
0.238548,0.60645,1.497869,1.571308
0.238689,0.630089,1.498223,1.585604
0.238831,0.618906,1.498578,1.596354
0.238973,0.597088,1.498932,1.596061
0.239114,0.576271,1.499286,1.590667
0.239256,0.554451,1.49964,1.579412
0.239398,0.551386,1.499995,1.575339
0.239539,0.56592,1.500349,1.578229
0.239681,0.584033,1.500703,1.590698
0.239823,0.601991,1.501057,1.608404
0.239964,0.619051,1.501412,1.61056
0.240106,0.627324,1.501766,1.607602
0.240248,0.631896,1.50212,1.593895
0.24039,0.636706,1.502475,1.581143
0.240531,0.641052,1.502829,1.590475
0.240673,0.637688,1.503183,1.601505
0.240815,0.602013,1.503537,1.618581
0.240956,0.567482,1.503892,1.627585
0.241098,0.533032,1.504246,1.612383
0.24124,0.498708,1.5046,1.599499
0.241381,0.498281,1.504955,1.598539
0.241523,0.530561,1.505309,1.597273
0.241665,0.562455,1.505663,1.593633
0.241807,0.594827,1.506017,1.592094
0.241948,0.626389,1.506371,1.605612
0.24209,0.630288,1.506726,1.6123
0.242232,0.628098,1.50708,1.600162
0.242373,0.625886,1.507434,1.599322
0.242515,0.623781,1.507789,1.615626
0.242657,0.622435,1.508143,1.619779
0.242798,0.625721,1.508497,1.611752
0.24294,0.629045,1.508852,1.610907
0.243082,0.6323,1.509206,1.615757
0.243223,0.633166,1.50956,1.620981
0.243365,0.616985,1.509914,1.621097
0.243507,0.584642,1.510269,1.603946
0.243649,0.552352,1.510623,1.590488
0.24379,0.520109,1.510977,1.602209
0.243932,0.492292,1.511332,1.609864
0.244074,0.485776,1.511686,1.60047
0.244215,0.485288,1.51204,1.59895
0.244357,0.484764,1.512394,1.60857
0.244499,0.484257,1.512748,1.614067
0.24464,0.496583,1.513103,1.615214
0.244782,0.520764,1.513457,1.616589
0.244924,0.545163,1.513811,1.618426
0.245066,0.570131,1.514166,1.621281
0.245207,0.586671,1.51452,1.620618
0.245349,0.579228,1.514874,1.609434
0.245491,0.557364,1.515229,1.604054
0.245632,0.536051,1.515583,1.619106
0.245774,0.51415,1.515937,1.628256
0.245916,0.499792,1.516291,1.619502
0.246057,0.495728,1.516646,1.616428
0.246199,0.494833,1.517,1.623262
0.246341,0.493955,1.517354,1.635496
0.246482,0.493039,1.517708,1.648148
0.246624,0.495033,1.518063,1.644372
0.246766,0.499027,1.518417,1.632863
0.246908,0.503117,1.518771,1.634675
0.247049,0.506973,1.519125,1.63817
0.247191,0.50915,1.51948,1.628388
0.247333,0.504522,1.519834,1.624716
0.247474,0.497043,1.520188,1.641101
0.247616,0.489344,1.520543,1.649368
0.247758,0.481848,1.520897,1.639332
0.247899,0.479842,1.521251,1.63625
0.248041,0.484636,1.521605,1.643374
0.248183,0.490732,1.52196,1.635208
0.248325,0.496986,1.522314,1.617838
0.248466,0.503299,1.522668,1.623021
0.248608,0.520805,1.523023,1.636204
0.24875,0.543678,1.523377,1.629043
0.248891,0.565828,1.523731,1.618869
0.249033,0.589861,1.524085,1.624836
0.249175,0.608279,1.52444,1.633058
0.249316,0.612947,1.524794,1.635612
0.249458,0.613896,1.525148,1.633197
0.2496,0.614804,1.525502,1.627163
0.249741,0.615716,1.525857,1.623803
0.249883,0.60309,1.526211,1.623448
0.250025,0.573845,1.526565,1.623633
0.250167,0.541511,1.52692,1.623872
0.250308,0.508654,1.527274,1.628717
0.25045,0.477044,1.527628,1.633253
0.250592,0.489728,1.527982,1.623357
0.250733,0.523527,1.528337,1.616779
0.250875,0.558511,1.528691,1.635729
0.251017,0.592196,1.529045,1.653876
0.251158,0.622017,1.529399,1.656823
0.2513,0.622245,1.529754,1.65534
0.251442,0.618513,1.530108,1.652794
0.251584,0.614851,1.530462,1.649522
0.251725,0.610031,1.530817,1.645828
0.251867,0.594445,1.531171,1.64196
0.252009,0.568719,1.531525,1.63803
0.25215,0.543002,1.531879,1.637289
0.252292,0.518131,1.532234,1.637221
0.252434,0.497972,1.532588,1.630746
0.252575,0.511598,1.532942,1.626819
0.252717,0.5341,1.533297,1.644133
0.252859,0.556425,1.533651,1.653454
0.253,0.578394,1.534005,1.635335
0.253142,0.594631,1.534359,1.628659
0.253284,0.599207,1.534714,1.639979
0.253426,0.603538,1.535068,1.638695
0.253567,0.608213,1.535422,1.625463
0.253709,0.612393,1.535776,1.624422
0.253851,0.614252,1.536131,1.630355
0.253992,0.614265,1.536485,1.633983
0.254134,0.614278,1.536839,1.637196
0.254276,0.61429,1.537194,1.646973
0.254417,0.603759,1.537548,1.654771
0.254559,0.577151,1.537902,1.636016
0.254701,0.544332,1.538256,1.621825
0.254843,0.513708,1.538611,1.622233
0.254984,0.483347,1.538965,1.620826
0.255126,0.472559,1.539319,1.616842
0.255268,0.479444,1.539674,1.61592
0.255409,0.486334,1.540028,1.619099
0.255551,0.493137,1.540382,1.625943
0.255693,0.495945,1.540736,1.631819
0.255834,0.489436,1.54109,1.626904
0.255976,0.480127,1.541445,1.622346
0.256118,0.470774,1.541799,1.630857
0.25626,0.461385,1.542153,1.6328
0.256401,0.473534,1.542508,1.615418
0.256543,0.506847,1.542862,1.601784
0.256685,0.545608,1.543216,1.597765
0.256826,0.583368,1.543571,1.596951
0.256968,0.620854,1.543925,1.598979
0.25711,0.633909,1.544279,1.598847
0.257251,0.633947,1.544633,1.598948
0.257393,0.633985,1.544988,1.606179
0.257535,0.634021,1.545342,1.610234
0.257676,0.632465,1.545696,1.596236
0.257818,0.626025,1.546051,1.583775
0.25796,0.619146,1.546405,1.591278
0.258102,0.612497,1.546759,1.604298
0.258243,0.604711,1.547113,1.614721
0.258385,0.583574,1.547467,1.614412
0.258527,0.553186,1.547822,1.603111
0.258668,0.524088,1.548176,1.597944
0.25881,0.494616,1.54853,1.598537
0.258952,0.468734,1.548885,1.597138
0.259093,0.494443,1.549239,1.593175
0.259235,0.526392,1.549593,1.582295
0.259377,0.558327,1.549948,1.573949
0.259519,0.588814,1.550302,1.579738
0.25966,0.608167,1.550656,1.586566
0.259802,0.589859,1.55101,1.587058
0.259944,0.568797,1.551365,1.588044
0.260085,0.547432,1.551719,1.591218
0.260227,0.526159,1.552073,1.589973
0.260369,0.509974,1.552428,1.585519
0.26051,0.498912,1.552782,1.58668
0.260652,0.48882,1.553136,1.590563
0.260794,0.479014,1.55349,1.590656
0.260935,0.469191,1.553844,1.588826
0.261077,0.489565,1.554199,1.580431
0.261219,0.518842,1.554553,1.57253
0.261361,0.548534,1.554907,1.56928
0.261502,0.578288,1.555262,1.570318
0.261644,0.600477,1.555616,1.578392
0.261786,0.576758,1.55597,1.582634
0.261927,0.549689,1.556324,1.581766
0.262069,0.522964,1.556679,1.575157
0.262211,0.496572,1.557033,1.564827
0.262352,0.496392,1.557387,1.560393
0.262494,0.52462,1.557742,1.559312
0.262636,0.55391,1.558096,1.562819
0.262778,0.583678,1.55845,1.56964
0.262919,0.608571,1.558804,1.569338
0.263061,0.588598,1.559159,1.559588
0.263203,0.558936,1.559513,1.551643
0.263344,0.529312,1.559867,1.546174
0.263486,0.500204,1.560221,1.538511
0.263628,0.485891,1.560576,1.530219
0.263769,0.509615,1.56093,1.530679
0.263911,0.533177,1.561284,1.535108
0.264053,0.556345,1.561639,1.545513
0.264194,0.575076,1.561993,1.553357
0.264336,0.569881,1.562347,1.539509
0.264478,0.544898,1.562701,1.526825
0.26462,0.519272,1.563056,1.520671
0.264761,0.494235,1.56341,1.520666
0.264903,0.482726,1.563764,1.528946
0.265045,0.504909,1.564119,1.527521
0.265186,0.535067,1.564473,1.519234
0.265328,0.567078,1.564827,1.52566
0.26547,0.598021,1.565181,1.536905
0.265611,0.605403,1.565536,1.529576
0.265753,0.580047,1.56589,1.515847
0.265895,0.55631,1.566244,1.509415
0.266037,0.53223,1.566598,1.506879
0.266178,0.514465,1.566953,1.507877
0.26632,0.520812,1.567307,1.507749
0.266462,0.540255,1.567661,1.504984
0.266603,0.559403,1.568016,1.500139
0.266745,0.578683,1.56837,1.495422
0.266887,0.579342,1.568724,1.501033
0.267028,0.553457,1.569078,1.511135
0.26717,0.522688,1.569433,1.512462
0.267312,0.491288,1.569787,1.508317
0.267453,0.460649,1.570141,1.502867
0.267595,0.454392,1.570495,1.501813
0.267737,0.46201,1.57085,1.508416
0.267879,0.469769,1.571204,1.508234
0.26802,0.477515,1.571558,1.49783
0.268162,0.488481,1.571913,1.499672
0.268304,0.511975,1.572267,1.512493
0.268445,0.537812,1.572621,1.512949
0.268587,0.563215,1.572975,1.506618
0.268729,0.588794,1.57333,1.503072
0.26887,0.592493,1.573684,1.499542
0.269012,0.574093,1.574038,1.492121
0.269154,0.552244,1.574393,1.48954
0.269296,0.529873,1.574747,1.501165
0.269437,0.507846,1.575101,1.508807
0.269579,0.519325,1.575455,1.50556
0.269721,0.540179,1.575809,1.49922
0.269862,0.561414,1.576164,1.491605
0.270004,0.583402,1.576518,1.47838
0.270146,0.593732,1.576872,1.46275
0.270287,0.561262,1.577227,1.465406
0.270429,0.52535,1.577581,1.473742
0.270571,0.488815,1.577935,1.472837
0.270712,0.452125,1.57829,1.470787
0.270854,0.437616,1.578644,1.46908
0.270996,0.442547,1.578998,1.466117
0.271138,0.448276,1.579352,1.459767
0.271279,0.454069,1.579707,1.457929
0.271421,0.459971,1.580061,1.463506
0.271563,0.482637,1.580415,1.467615
0.271704,0.510313,1.58077,1.469834
0.271846,0.538434,1.581124,1.4706
0.271988,0.565985,1.581478,1.469969
0.272129,0.587304,1.581832,1.465883
0.272271,0.57801,1.582186,1.461307
0.272413,0.566251,1.582541,1.462354
0.272555,0.55472,1.582895,1.460959
0.272696,0.543903,1.583249,1.445185
0.272838,0.544433,1.583604,1.437775
0.27298,0.556227,1.583958,1.450392
0.273121,0.567944,1.584312,1.454392
0.273263,0.579506,1.584666,1.44434
0.273405,0.590422,1.585021,1.434401
0.273546,0.593788,1.585375,1.427622
0.273688,0.594662,1.585729,1.430082
0.27383,0.595516,1.586084,1.43601
0.273971,0.596368,1.586438,1.433369
0.274113,0.596699,1.586792,1.429414
0.274255,0.595615,1.587147,1.431839
0.274397,0.593918,1.587501,1.433793
0.274538,0.592215,1.587855,1.431118
0.27468,0.590522,1.588209,1.430144
0.274822,0.589356,1.588563,1.432861
0.274963,0.59008,1.588918,1.436768
0.275105,0.592842,1.589272,1.440496
0.275247,0.595699,1.589626,1.437495
0.275388,0.598605,1.589981,1.429013
0.27553,0.60069,1.590335,1.420766
0.275672,0.597412,1.590689,1.416088
0.275814,0.589488,1.591043,1.421012
0.275955,0.581399,1.591398,1.427879
0.276097,0.573143,1.591752,1.428532
0.276239,0.567953,1.592106,1.426599
0.27638,0.571802,1.592461,1.424218
0.276522,0.580085,1.592815,1.420566
0.276664,0.58836,1.593169,1.415468
0.276805,0.596746,1.593523,1.413093
0.276947,0.604234,1.593878,1.41339
0.277089,0.609937,1.594232,1.411543
0.277231,0.615247,1.594586,1.407437
0.277372,0.620355,1.59494,1.40053
0.277514,0.625583,1.595295,1.394342
0.277656,0.623623,1.595649,1.39451
0.277797,0.617725,1.596003,1.394601
0.277939,0.611752,1.596358,1.388059
0.278081,0.60578,1.596712,1.384616
0.278222,0.599641,1.597066,1.391041
0.278364,0.593597,1.59742,1.399651
0.278506,0.588299,1.597775,1.407119
0.278647,0.582934,1.598129,1.41511
0.278789,0.577562,1.598483,1.423164
0.278931,0.5577,1.598838,1.429958
0.279073,0.527537,1.599192,1.43521
0.279214,0.497013,1.599546,1.429536
0.279356,0.466613,1.5999,1.417403
0.279498,0.43593,1.600255,1.406262
0.279639,0.439093,1.600609,1.400612
0.279781,0.448194,1.600963,1.406883
0.279923,0.457019,1.601317,1.409893
0.280064,0.466051,1.601672,1.397658
0.280206,0.470999,1.602026,1.385201
0.280348,0.463942,1.60238,1.380368
0.28049,0.455984,1.602735,1.381657
0.280631,0.448168,1.603089,1.387116
0.280773,0.440576,1.603443,1.38501
0.280915,0.443579,1.603797,1.375713
0.281056,0.454636,1.604152,1.368258
0.281198,0.465728,1.604506,1.363632
0.28134,0.47682,1.60486,1.371304
0.281481,0.48722,1.605214,1.382458
0.281623,0.485693,1.605569,1.381664
0.281765,0.482758,1.605923,1.37772
0.281906,0.479812,1.606277,1.378976
0.282048,0.477026,1.606632,1.380784
0.28219,0.476317,1.606986,1.380319
0.282332,0.480628,1.60734,1.375745
0.282473,0.484943,1.607694,1.367174
0.282615,0.489233,1.608049,1.365021
0.282757,0.496158,1.608403,1.369228
0.282898,0.512116,1.608757,1.360391
0.28304,0.533963,1.609112,1.342637
0.283182,0.555417,1.609466,1.345858
0.283323,0.576843,1.60982,1.356006
0.283465,0.59256,1.610174,1.354147
0.283607,0.588676,1.610529,1.350736
0.283749,0.581177,1.610883,1.354326
0.28389,0.573924,1.611237,1.358563
0.284032,0.566111,1.611591,1.357695
0.284174,0.552302,1.611946,1.355773
0.284315,0.523167,1.6123,1.355847
0.284457,0.494763,1.612654,1.3562
0.284599,0.465944,1.613008,1.350397
0.28474,0.444802,1.613363,1.34514
0.284882,0.455552,1.613717,1.354586
0.285024,0.490474,1.614071,1.360882
0.285165,0.525674,1.614426,1.349716
0.285307,0.560587,1.61478,1.34681
0.285449,0.578315,1.615134,1.361653
0.285591,0.555056,1.615489,1.366262
0.285732,0.523242,1.615843,1.359854
0.285874,0.490785,1.616197,1.355786
0.286016,0.459141,1.616551,1.353542
0.286157,0.452929,1.616905,1.3565
0.286299,0.479399,1.61726,1.359967
0.286441,0.50511,1.617614,1.348338
0.286582,0.531386,1.617968,1.336266
0.286724,0.549936,1.618323,1.342493
0.286866,0.543436,1.618677,1.346971
0.287008,0.520982,1.619031,1.344354
0.287149,0.498681,1.619385,1.343486
0.287291,0.476395,1.61974,1.344958
0.287433,0.468772,1.620094,1.342332
0.287574,0.491046,1.620448,1.336096
0.287716,0.521118,1.620803,1.332527
0.287858,0.551037,1.621157,1.331659
0.287999,0.580804,1.621511,1.333202
0.288141,0.59762,1.621866,1.334584
0.288283,0.59573,1.62222,1.33187
0.288424,0.593782,1.622574,1.329784
0.288566,0.591841,1.622928,1.332386
0.288708,0.583679,1.623282,1.335836
0.28885,0.556506,1.623637,1.339083
0.288991,0.521074,1.623991,1.339754
0.289133,0.485088,1.624345,1.337816
0.289275,0.44933,1.6247,1.342226
0.289416,0.440513,1.625054,1.348017
0.289558,0.462797,1.625408,1.334537
0.2897,0.492318,1.625762,1.314849
0.289841,0.522032,1.626117,1.321379
0.289983,0.55162,1.626471,1.337829
0.290125,0.539934,1.626825,1.343288
0.290267,0.512546,1.62718,1.339375
0.290408,0.485074,1.627534,1.3271
0.29055,0.456898,1.627888,1.323241
0.290692,0.439008,1.628242,1.333837
0.290833,0.452606,1.628597,1.341711
0.290975,0.473113,1.628951,1.34418
0.291117,0.493346,1.629305,1.344167
0.291258,0.51403,1.629659,1.343338
0.2914,0.531537,1.630014,1.349772
0.291542,0.544703,1.630368,1.357361
0.291683,0.55674,1.630722,1.353843
0.291825,0.568745,1.631077,1.349714
0.291967,0.580702,1.631431,1.357097
0.292109,0.556042,1.631785,1.360753
0.29225,0.521872,1.632139,1.351769
0.292392,0.486058,1.632494,1.335502
0.292534,0.451763,1.632848,1.314593
0.292675,0.427614,1.633202,1.314584
0.292817,0.456791,1.633557,1.336674
0.292959,0.490665,1.633911,1.34621
0.2931,0.523985,1.634265,1.345213
0.293242,0.558158,1.634619,1.348956
0.293384,0.559978,1.634974,1.353877
0.293526,0.526898,1.635328,1.353416
0.293667,0.489829,1.635682,1.351387
0.293809,0.452218,1.636036,1.351581
0.293951,0.414694,1.636391,1.354291
0.294092,0.40777,1.636745,1.359943
0.294234,0.413031,1.637099,1.358402
0.294376,0.419283,1.637454,1.348008
0.294517,0.425376,1.637808,1.345389
0.294659,0.435396,1.638162,1.350581
0.294801,0.46336,1.638516,1.357783
0.294942,0.491985,1.638871,1.365154
0.295084,0.519597,1.639225,1.373409
0.295226,0.545303,1.639579,1.38157
0.295368,0.543547,1.639933,1.384732
0.295509,0.511443,1.640288,1.387763
0.295651,0.478632,1.640642,1.396034
0.295793,0.44687,1.640996,1.402554
0.295934,0.421652,1.641351,1.401754
0.296076,0.43654,1.641705,1.39955
0.296218,0.461756,1.642059,1.397646
0.296359,0.487768,1.642413,1.396169
0.296501,0.513754,1.642768,1.395062
0.296643,0.528582,1.643122,1.401784
0.296785,0.505234,1.643476,1.412807
0.296926,0.482156,1.643831,1.417436
0.297068,0.459675,1.644185,1.419682
0.29721,0.438934,1.644539,1.419643
0.297351,0.438522,1.644893,1.420831
0.297493,0.462328,1.645248,1.440388
0.297635,0.485491,1.645602,1.456928
0.297776,0.508626,1.645956,1.456168
0.297918,0.528597,1.64631,1.453097
0.29806,0.53669,1.646665,1.448124
0.298202,0.540641,1.647019,1.444611
0.298343,0.544752,1.647373,1.442897
0.298485,0.548709,1.647727,1.452897
0.298627,0.552112,1.648082,1.472562
0.298768,0.553988,1.648436,1.475073
0.29891,0.555932,1.64879,1.469471
0.299052,0.557797,1.649145,1.480577
0.299193,0.55883,1.649499,1.494683
0.299335,0.555296,1.649853,1.494336
0.299477,0.547548,1.650208,1.492703
0.299618,0.539766,1.650562,1.486701
0.29976,0.532184,1.650916,1.487578
0.299902,0.520886,1.65127,1.506403
0.300044,0.503659,1.651624,1.519482
0.300185,0.484147,1.651979,1.522787
0.300327,0.465108,1.652333,1.527572
0.300469,0.445508,1.652687,1.53423
0.30061,0.451468,1.653042,1.542756
0.300752,0.482171,1.653396,1.552549
0.300894,0.514428,1.65375,1.5618
0.301035,0.545515,1.654104,1.570579
0.301177,0.56785,1.654459,1.574586
0.301319,0.54946,1.654813,1.578343
0.301461,0.51678,1.655167,1.584722
0.301602,0.483745,1.655522,1.589859
0.301744,0.450939,1.655876,1.591594
0.301886,0.441961,1.65623,1.601366
0.302027,0.46339,1.656585,1.620971
0.302169,0.489352,1.656939,1.630701
0.302311,0.515815,1.657293,1.631214
0.302452,0.542631,1.657647,1.634356
0.302594,0.551366,1.658001,1.642816
0.302736,0.552929,1.658356,1.661017
0.302877,0.553986,1.65871,1.6745
0.303019,0.555037,1.659064,1.66759
0.303161,0.552045,1.659419,1.662277
0.303303,0.525978,1.659773,1.669062
0.303444,0.497598,1.660127,1.681459
0.303586,0.469732,1.660481,1.6973
0.303728,0.442151,1.660836,1.703471
0.303869,0.425234,1.66119,1.702341
0.304011,0.422424,1.661544,1.704091
0.304153,0.420853,1.661899,1.709238
0.304294,0.419335,1.662253,1.718796
0.304436,0.41766,1.662607,1.72977
0.304578,0.439236,1.662961,1.738834
0.30472,0.466328,1.663316,1.746509
0.304861,0.492347,1.66367,1.753301
0.305003,0.519578,1.664024,1.761989
0.305145,0.537221,1.664378,1.772688
0.305286,0.519035,1.664733,1.78291
0.305428,0.499304,1.665087,1.791998
0.30557,0.478892,1.665441,1.793044
0.305711,0.458478,1.665796,1.784258
0.305853,0.450571,1.66615,1.782911
0.305995,0.453417,1.666504,1.799728
0.306136,0.456325,1.666858,1.816288
0.306278,0.459233,1.667213,1.825465
0.30642,0.464003,1.667567,1.835296
0.306562,0.486375,1.667921,1.847573
0.306703,0.51239,1.668276,1.855929
0.306845,0.537226,1.66863,1.861053
0.306987,0.5628,1.668984,1.872208
0.307128,0.575774,1.669338,1.885956
0.30727,0.549588,1.669693,1.898161
0.307412,0.522336,1.670047,1.909392
0.307553,0.495532,1.670401,1.916631
0.307695,0.471878,1.670755,1.922972
0.307837,0.471959,1.67111,1.930556
0.307979,0.493947,1.671464,1.941673
0.30812,0.516096,1.671818,1.958113
0.308262,0.537979,1.672173,1.966021
0.308404,0.556849,1.672527,1.964518
0.308545,0.559313,1.672881,1.971039
0.308687,0.557736,1.673235,1.98331
0.308829,0.556214,1.67359,1.987714
0.30897,0.5547,1.673944,1.988769
0.309112,0.555351,1.674298,1.999278
0.309254,0.562019,1.674653,2.011348
0.309395,0.568496,1.675007,2.016072
0.309537,0.575135,1.675361,2.016793
0.309679,0.577837,1.675715,2.005795
0.309821,0.562507,1.676069,2.006823
0.309962,0.531164,1.676424,2.036337
0.310104,0.500545,1.676778,2.057231
0.310246,0.468988,1.677132,2.063088
0.310387,0.441309,1.677487,2.070017
0.310529,0.426949,1.677841,2.0792
0.310671,0.416501,1.678195,2.092091
0.310812,0.406045,1.67855,2.105433
0.310954,0.395216,1.678904,2.10383
0.311096,0.405981,1.679258,2.102404
0.311238,0.444067,1.679612,2.132178
0.311379,0.482192,1.679967,2.156208
0.311521,0.520371,1.680321,2.14578
0.311663,0.548626,1.680675,2.138087
0.311804,0.539447,1.681029,2.138754
0.311946,0.504993,1.681384,2.137893
0.312088,0.470481,1.681738,2.134788
0.312229,0.436789,1.682092,2.138449
0.312371,0.415166,1.682446,2.148551
0.312513,0.414005,1.682801,2.149874
0.312654,0.419168,1.683155,2.145894
0.312796,0.424149,1.683509,2.145174
0.312938,0.429292,1.683864,2.147959
0.31308,0.448653,1.684218,2.162244
0.313221,0.476089,1.684572,2.176568
0.313363,0.504676,1.684927,2.178369
0.313505,0.532386,1.685281,2.177691
0.313646,0.54924,1.685635,2.173845
0.313788,0.52519,1.685989,2.182275
0.31393,0.488778,1.686344,2.20445
0.314071,0.453344,1.686698,2.210035
0.314213,0.41701,1.687052,2.201858
0.314355,0.411303,1.687406,2.203778
0.314497,0.434626,1.687761,2.210291
0.314638,0.461577,1.688115,2.209678
0.31478,0.488601,1.688469,2.203482
0.314922,0.515693,1.688823,2.192911
0.315063,0.531588,1.689178,2.191972
0.315205,0.54333,1.689532,2.213355
0.315347,0.554932,1.689886,2.2231
0.315488,0.566322,1.690241,2.208751
0.31563,0.566974,1.690595,2.204474
0.315772,0.533988,1.690949,2.210736
0.315913,0.500294,1.691303,2.214432
0.316055,0.466945,1.691658,2.215356
0.316197,0.434016,1.692012,2.213838
0.316339,0.418714,1.692366,2.213317
0.31648,0.419473,1.69272,2.218891
0.316622,0.420221,1.693075,2.224355
0.316764,0.420971,1.693429,2.225014
0.316905,0.425115,1.693783,2.22183
0.317047,0.450559,1.694138,2.21618
0.317189,0.479903,1.694492,2.218433
0.31733,0.509285,1.694846,2.227542
0.317472,0.536862,1.6952,2.22676
0.317614,0.547301,1.695555,2.218947
0.317756,0.518231,1.695909,2.209337
0.317897,0.489389,1.696263,2.201443
0.318039,0.460922,1.696618,2.202392
0.318181,0.438417,1.696972,2.203156
0.318322,0.440871,1.697326,2.196874
0.318464,0.46165,1.69768,2.195847
0.318606,0.482408,1.698035,2.205985
0.318747,0.502898,1.698389,2.21669
0.318889,0.520767,1.698743,2.225683
0.319031,0.52983,1.699097,2.221136
0.319173,0.536587,1.699452,2.207402
0.319314,0.543585,1.699806,2.2036
0.319456,0.549466,1.70016,2.20509
0.319598,0.529717,1.700515,2.195546
0.319739,0.495879,1.700869,2.183159
0.319881,0.460994,1.701223,2.185502
0.320023,0.427049,1.701577,2.188291
0.320164,0.402186,1.701932,2.18107
0.320306,0.400091,1.702286,2.173552
0.320448,0.405951,1.70264,2.169205
0.320589,0.411842,1.702995,2.168624
0.320731,0.417734,1.703349,2.1735
0.320873,0.418914,1.703703,2.177141
0.321015,0.415744,1.704057,2.179104
0.321156,0.411898,1.704412,2.185885
0.321298,0.408034,1.704766,2.19558
0.32144,0.404144,1.70512,2.175391
0.321581,0.425067,1.705474,2.147001
0.321723,0.451908,1.705829,2.166442
0.321865,0.478158,1.706183,2.187367
0.322006,0.505187,1.706537,2.16244
0.322148,0.525725,1.706892,2.143773
0.32229,0.531488,1.707246,2.153633
0.322432,0.534844,1.7076,2.154343
0.322573,0.538238,1.707954,2.135114
0.322715,0.541657,1.708309,2.125304
0.322857,0.526202,1.708663,2.127449
0.322998,0.497626,1.709017,2.127209
0.32314,0.467428,1.709372,2.124396
0.323282,0.436703,1.709726,2.117545
0.323423,0.408149,1.71008,2.10915
0.323565,0.434876,1.710434,2.100416
0.323707,0.46934,1.710788,2.089895
0.323848,0.503984,1.711143,2.075447
0.32399,0.53639,1.711497,2.065572
0.324132,0.547897,1.711851,2.071516
0.324274,0.513078,1.712206,2.075305
0.324415,0.47838,1.71256,2.074831
0.324557,0.443615,1.712914,2.074593
0.324699,0.416458,1.713269,2.073776
0.32484,0.4226,1.713623,2.068247
0.324982,0.448101,1.713977,2.05935
0.325124,0.473079,1.714331,2.054371
0.325265,0.498393,1.714686,2.052099
0.325407,0.520025,1.71504,2.050985
0.325549,0.529853,1.715394,2.047784
0.325691,0.538098,1.715748,2.038005
0.325832,0.546655,1.716103,2.030421
0.325974,0.554392,1.716457,2.031187
0.326116,0.556517,1.716811,2.0278
0.326257,0.553524,1.717165,2.018474
0.326399,0.550579,1.71752,2.005035
0.326541,0.54761,1.717874,1.988539
0.326682,0.53868,1.718228,1.976685
0.326824,0.515619,1.718583,1.96956
0.326966,0.486507,1.718937,1.964968
0.327107,0.45782,1.719291,1.963377
0.327249,0.429467,1.719646,1.96344
0.327391,0.41363,1.72,1.965301
0.327533,0.424637,1.720354,1.962269
0.327674,0.451477,1.720708,1.95434
0.327816,0.47802,1.721063,1.939161
0.327958,0.503859,1.721417,1.921887
0.328099,0.52792,1.721771,1.918384
0.328241,0.542802,1.722125,1.919643
0.328383,0.542752,1.72248,1.909822
0.328524,0.542701,1.722834,1.89854
0.328666,0.542649,1.723188,1.896925
0.328808,0.542597,1.723542,1.895663
